PC1,PC2,cluster,cluster_label
0.48175666952492285,-1.1967259741838123,1,休闲型
0.7668889816846357,-1.2193328689585667,1,休闲型
0.804060506753186,-1.249808332803837,1,休闲型
1.089192818912899,-1.2724152275785914,1,休闲型
0.773555018924834,-0.2765549013904774,1,休闲型
1.3493018712602103,-1.3274712206849502,1,休闲型
1.4486681812097129,-1.3559730500438865,1,休闲型
1.1948159898862776,-0.3581520738068485,1,休闲型
1.584796840011443,-1.4149633276855027,1,休闲型
1.3931394335689593,-0.4151687169621309,1,休闲型
0.70556045294415,0.5688887556202097,1,休闲型
0.7427319780127003,0.5384132917749395,1,休闲型
1.070927219473236,-0.5203586121526392,1,休闲型
0.8170750281498007,0.47746236408439896,1,休闲型
0.7924609445537213,0.44502625019020486,1,休闲型
1.0584614011333053,-0.6157192882237078,1,休闲型
1.0956329262018556,-0.646194752068978,1,休闲型
0.7799951262137907,0.3496655741191363,1,休闲型
0.2778593746937503,0.02426545252696691,1,休闲型
0.31503089976230064,-0.006210011318303313,1,休闲型
0.3522024248308509,-0.03668547516357354,1,休闲型
0.38937394989940116,-0.06716093900884375,1,休闲型
0.7793548000245664,-1.1239721928874982,1,休闲型
0.8165263250931165,-1.1544476567327684,1,休闲型
0.8536978501616669,-1.1849231205780386,1,休闲型
0.890869375230217,-1.2153985844233088,1,休闲型
1.0520212938443487,-1.2419397637333212,1,休闲型
1.27495882112311,-1.2665202929944095,1,休闲型
1.5600911332828233,-1.289127187769164,1,休闲型
1.721243051896955,-1.3156683670791764,1,休闲型
1.8206093618464567,-1.3441701964381128,1,休闲型
1.857780886915007,-1.374645660283383,1,休闲型
1.7087772335570242,-1.4110290431502448,1,休闲型
0.6066033192109701,0.5974035694165559,1,休闲型
0.6437748442795204,0.5669281055712857,1,休闲型
0.7427319780127003,0.5384132917749395,1,休闲型
1.4237365445298509,-1.5466944021860234,1,休闲型
1.4609080695984011,-1.5771698660312936,1,休闲型
1.5598652033315812,-1.6056846798276398,1,休闲型
1.5970367284001314,-1.63616014367291,1,休闲型
1.4484422512584707,-1.6725305421023622,1,休闲型
1.485613776327021,-1.7030060059476324,1,休闲型
0.8479216988074092,0.5020904915190901,0,通勤型
0.761112830330378,0.467680743138562,0,通勤型
0.6121091769723953,0.4312973602716999,0,通勤型
0.6492807020409456,0.4008218964264297,0,通勤型
0.6864522271094957,0.37034643258115946,0,通勤型
1.0337793241501603,0.349713172292739,0,通勤型
1.0087560643377589,0.3172640739611348,0,通勤型
1.1699079829518906,0.29072289465112244,0,通勤型
1.2070795080204408,0.2602474308058522,0,通勤型
1.3064458179699427,0.231745601446916,0,通勤型
1.529383345248704,0.20716507218582758,0,通勤型
1.5665548703172543,0.17668960834055736,0,通勤型
1.6659211802667566,0.14818777898162114,0,通勤型
1.7030927053353069,0.1177123151363509,0,通勤型
1.6780694455229048,0.08526321680474674,0,通勤型
1.7774357554724072,0.05676138744581052,0,通勤型
1.876392889205587,0.028246573649464198,0,通勤型
1.9135644142741373,-0.0022288901958060227,0,通勤型
1.888950330678058,-0.03466500409000015,0,通勤型
1.8639270708656561,-0.06711410242160439,0,通勤型
1.9632933808151585,-0.0956159317805406,0,通勤型
1.8142897274571752,-0.13199931464740272,0,通勤型
1.8514612525257255,-0.16247477849267294,0,通勤型
1.826847168929646,-0.19491089238686707,0,通勤型
0.9719020923529905,0.506024776054348,0,通勤型
0.946878832540589,0.4735756777227438,0,通勤型
0.9840503576091393,0.44310021387747356,0,通勤型
1.0212218826776895,0.41262475003220334,0,通勤型
0.9966077990816101,0.38018863613800924,0,通勤型
0.9715845392692087,0.34773953780640504,0,通勤型
1.0709508492187105,0.3192377084474688,0,通勤型
1.2321027678328422,0.2926965291374565,0,通勤型
1.2692742929013925,0.26222106529218625,0,通勤型
1.1394024951235386,1.2639763260644823,0,通勤型
1.3005544137376706,1.23743514675447,0,通勤型
1.690535263862836,0.18062389287581526,0,通勤型
1.7899015738123378,0.152122063516879,0,通勤型
1.827073098880888,0.12164659967160879,0,通勤型
1.8642446239494384,0.09117113582633864,0,通勤型
1.8392213641370367,0.05872203749473442,0,通勤型
1.876392889205587,0.028246573649464198,0,通勤型
1.8517788056095077,-0.004189540244729922,0,通勤型
1.888950330678058,-0.03466500409000015,0,通勤型
1.8639270708656561,-0.06711410242160439,0,通勤型
1.8393129872695766,-0.09955021631579851,0,通勤型
1.7525041187925456,-0.13395996469632662,0,通勤型
1.7896756438610957,-0.16443542854159685,0,通勤型
1.7646523840486943,-0.19688452687320104,0,通勤型
0.8479216988074092,0.5020904915190901,0,通勤型
0.8850932238759593,0.4716150276738199,0,通勤型
0.9222647489445096,0.4411395638285497,0,通勤型
0.8972414891321082,0.4086904654969455,0,通勤型
0.9344130142006585,0.37821500165167526,0,通勤型
0.9097989306045791,0.3457788877574811,0,通勤型
0.9469704556731292,0.3153034239122109,0,通勤型
1.0459275894063091,0.2867886101158646,0,通勤型
1.145293899355811,0.25828678075692835,0,通勤型
1.244251033088991,0.22977196696058202,0,通勤型
1.4675977365840742,0.20520442213690368,0,通勤型
1.4425744767716728,0.17275532380529945,0,通勤型
1.5419407867211747,0.14425349444636323,0,通勤型
1.579112311789725,0.113778030601093,0,通勤型
1.616283836858275,0.08330256675582284,0,通勤型
1.715240970591455,0.054787752959476514,0,通勤型
1.7524124956600053,0.024312289114206295,0,通勤型
1.6656036271829742,-0.010097459266321815,0,通勤型
1.7027751522515244,-0.040572923111592045,0,通勤型
1.6781610686554451,-0.07300903700578618,0,通勤型
1.591352200178414,-0.10741878538631427,0,通勤型
1.6285237252469642,-0.1378942492315845,0,通勤型
1.6035004654345628,-0.17034334756318872,0,通勤型
1.640671990503113,-0.20081881140845895,0,通勤型
0.7239413052618279,0.49815620698383223,0,通勤型
0.761112830330378,0.467680743138562,0,通勤型
0.7360895705179766,0.4352316448069578,0,通勤型
0.7732610955865269,0.4047561809616876,0,通勤型
0.8104326206550772,0.37428071711641736,0,通勤型
0.8476041457236274,0.34380525327114714,0,通勤型
0.8229900621275479,0.311369139376953,0,通勤型
0.9219471958607278,0.2828543255806067,0,通勤型
1.0213135058102298,0.25435249622167044,0,通勤型
1.1202706395434097,0.22583768242532412,0,通勤型
1.15744216461196,0.1953622185800539,0,通勤型
1.2568084745614618,0.16686038922111768,0,通勤型
1.3557656082946417,0.13834557542477136,0,通勤型
1.3311515246985623,0.10590946153057723,0,通勤型
1.4923034433126938,0.07936828222056495,0,通勤型
1.529474968381244,0.04889281837529472,0,通勤型
1.5666464934497943,0.018417354530024507,0,通勤型
1.6038180185183446,-0.012058109315245714,0,通勤型
1.5787947587059432,-0.044507207646849935,0,通勤型
1.491985890228912,-0.07891695602737805,0,通勤型
1.5291574152974623,-0.10939241987264828,0,通勤型
1.5663289403660126,-0.1398678837179185,0,通勤型
1.6035004654345628,-0.17034334756318872,0,通勤型
1.5166915969575316,-0.20475309594371682,0,通勤型
0.6617465203808762,0.49618257249749825,0,通勤型
0.6989180454494264,0.46570710865222803,0,通勤型
0.7360895705179766,0.4352316448069578,0,通勤型
0.7732610955865269,0.4047561809616876,0,通勤型
0.8104326206550772,0.37428071711641736,0,通勤型
0.8476041457236274,0.34380525327114714,0,通勤型
0.8847756707921776,0.3133297894258769,0,通勤型
0.9219471958607278,0.2828543255806067,0,通勤型
1.0213135058102298,0.25435249622167044,0,通勤型
1.1202706395434097,0.22583768242532412,0,通勤型
1.15744216461196,0.1953622185800539,0,通勤型
1.2568084745614618,0.16686038922111768,0,通勤型
1.4179603931755933,0.14031920991110533,0,通勤型
1.392937133363192,0.10787011157950112,0,通勤型
1.4923034433126938,0.07936828222056495,0,通勤型
1.529474968381244,0.04889281837529472,0,通勤型
1.628432102114424,0.020378004578948405,0,通勤型
1.6656036271829742,-0.010097459266321815,0,通勤型
1.5787947587059432,-0.044507207646849935,0,通勤型
1.5541806751098637,-0.07694332154104405,0,通勤型
1.5291574152974623,-0.10939241987264828,0,通勤型
1.5663289403660126,-0.1398678837179185,0,通勤型
1.541714856769933,-0.17230399761211262,0,通勤型
1.5788863818384833,-0.20277946145738285,0,通勤型
0.506688306204784,-1.0060046220416752,1,休闲型
0.19105050621671926,-0.010144295853561202,1,休闲型
0.5810313563418845,-1.0669555497322156,1,休闲型
0.5560080965294831,-1.0994046480638198,1,休闲型
0.17858468787678863,-0.10550497192462975,1,休闲型
0.5685655380019539,-1.1623162258032842,1,休闲型
0.6057370630705041,-1.1927916896485544,1,休闲型
0.35188487174706906,-0.19497071341151653,1,休闲型
0.5130367903612005,-0.22151189272152888,1,休闲型
0.6124031003107024,-0.2500137220804651,1,休闲型
0.773555018924834,-0.2765549013904774,1,休闲型
0.8107265439933843,-0.3070303652357477,1,休闲型
0.4137621035442389,-0.35128231717312564,1,休闲型
0.9468552027951145,-0.3660206428773643,1,休闲型
1.27505044425565,-1.4247925468049425,1,休闲型
0.35864253211980746,0.5895350003460402,1,休闲型
0.8726037757905541,-0.46334196899735663,1,休闲型
1.0337556944046857,-0.48988314830736895,1,休闲型
1.2997561509842697,-1.5506286867212813,1,休闲型
0.8601379574506235,-0.5587026450684252,1,休闲型
0.8973094825191736,-0.5891781089136954,1,休闲型
0.934481007587724,-0.6196535727589656,1,休闲型
0.9716525326562743,-0.6501290366042358,1,休闲型
0.8848436641792432,-0.684538784984764,1,休闲型
-0.3229107374540275,1.0427326734898357,1,休闲型
-0.40971960593105855,1.0083229251093075,1,休闲型
-0.3725480808625083,0.9778474612640373,1,休闲型
-0.0447620156182946,-0.0809374271009514,1,休闲型
-0.3603998156063595,0.9149228990871628,1,休闲型
0.029581034518805806,-0.14188835479149187,1,休闲型
0.06675255958735607,-0.1723638186367621,1,休闲型
0.2279044782014877,-0.19890499794677444,1,休闲型
0.26507600327003794,-0.22938046179204466,1,休闲型
-0.050561796718026936,0.7664798643960696,1,休闲型
1.0023839504358678,-1.3068249759591195,1,休闲型
1.039555475504418,-1.33730043980439,1,休闲型
0.7239176755163532,-0.34144011361627585,1,休闲型
1.2378789191870998,-1.3943170829596725,1,休闲型
1.27505044425565,-1.4247925468049425,1,休闲型
1.3122219693242003,-1.4552680106502127,1,休闲型
1.3493934943927506,-1.485743474495483,1,休闲型
1.4483506281259304,-1.5142582882918292,1,休闲型
1.4237365445298509,-1.5466944021860234,1,休闲型
1.4609080695984011,-1.5771698660312936,1,休闲型
1.3740992011213702,-1.6115796144118217,1,休闲型
0.20973050189436485,0.3948793636686452,1,休闲型
0.24690202696291508,0.36440389982337495,1,休闲型
0.345859160696095,0.3358890860270286,1,休闲型
-0.3536185254881463,2.5390249334448276,0,通勤型
0.036362324637018974,1.4822136795661727,0,通勤型
0.1353194583701989,1.4536988657698264,0,通勤型
0.5253003084953641,0.3968876118911718,0,通勤型
0.5624718335639144,0.36641214804590155,0,通勤型
0.18504842491121992,1.3603118241850918,0,通勤型
0.5750292750363851,0.30350057030643723,0,通勤型
0.6122008001049354,0.273025106461167,0,通勤型
0.8351383273836968,0.24844457720007856,0,通勤型
0.872309852452247,0.21796911335480834,0,通勤型
1.0956565559473301,0.19340156853113,0,通勤型
0.9657847581694764,1.195156829303426,0,通勤型
1.3557656082946417,0.13834557542477136,0,通勤型
1.5169175269087734,0.11180439611475901,0,通勤型
1.4301086584317422,0.07739464773423096,0,通勤型
0.7616615333870622,2.09959076395573,0,通勤型
1.5044517085688427,0.01644372004369052,0,通勤型
1.4798376249727632,-0.015992393850503602,0,通勤型
1.4548143651603618,-0.048441492182107825,0,通勤型
1.491985890228912,-0.07891695602737805,0,通勤型
1.4051770217518809,-0.11332670440790615,0,通勤型
1.4423485468204313,-0.14380216825317638,0,通勤型
1.4795200718889814,-0.1742776320984466,0,通勤型
1.454905988292902,-0.20671374599264072,0,通勤型
0.5999609117162465,0.4942219224485743,0,通勤型
0.6371324367847967,0.4637464586033041,0,通勤型
0.6121091769723953,0.4312973602716999,0,通勤型
0.6492807020409456,0.4008218964264297,0,通勤型
0.7486470119904475,0.37232006706749343,0,通勤型
0.723623752178046,0.33987096873588923,0,通勤型
0.7607952772465962,0.309395504890619,0,通勤型
0.8601615871960981,0.28089367553168276,0,通勤型
1.0830991144748594,0.25631314627059437,0,通勤型
1.05848503087878,0.22387703237640022,0,通勤型
1.15744216461196,0.1953622185800539,0,通勤型
1.2568084745614618,0.16686038922111768,0,通勤型
1.3557656082946417,0.13834557542477136,0,通勤型
1.392937133363192,0.10787011157950112,0,通勤型
1.4301086584317422,0.07739464773423096,0,通勤型
1.5912605770458736,0.050853468424218624,0,通勤型
1.628432102114424,0.020378004578948405,0,通勤型
1.541623233637393,-0.014031743801579705,0,通勤型
1.5787947587059432,-0.044507207646849935,0,通勤型
1.5541806751098637,-0.07694332154104405,0,通勤型
1.591352200178414,-0.10741878538631427,0,通勤型
1.6285237252469642,-0.1378942492315845,0,通勤型
1.6035004654345628,-0.17034334756318872,0,通勤型
1.5166915969575316,-0.20475309594371682,0,通勤型
0.6617465203808762,0.49618257249749825,0,通勤型
0.6371324367847967,0.4637464586033041,0,通勤型
0.7360895705179766,0.4352316448069578,0,通勤型
0.6492807020409456,0.4008218964264297,0,通勤型
0.7486470119904475,0.37232006706749343,0,通勤型
0.7858185370589977,0.3418446032222232,0,通勤型
0.7607952772465962,0.309395504890619,0,通勤型
0.9219471958607278,0.2828543255806067,0,通勤型
1.0830991144748594,0.25631314627059437,0,通勤型
1.1824654244243613,0.22781131691165812,0,通勤型
1.2814225581575411,0.1992965031153118,0,通勤型
1.3807888681070433,0.17079467375637555,0,通勤型
1.5419407867211747,0.14425349444636323,0,通勤型
1.5169175269087734,0.11180439611475901,0,通勤型
1.616283836858275,0.08330256675582284,0,通勤型
1.6534553619268253,0.05282710291055261,0,通勤型
1.7524124956600053,0.024312289114206295,0,通勤型
1.7895840207285556,-0.006163174731063927,0,通勤型
1.6409895435868949,-0.042533573160515946,0,通勤型
1.6781610686554451,-0.07300903700578618,0,通勤型
1.6531378088430435,-0.10545813533739039,0,通勤型
1.690309333911594,-0.1359335991826606,0,通勤型
1.6035004654345628,-0.17034334756318872,0,通勤型
1.640671990503113,-0.20081881140845895,0,通勤型
0.7239413052618279,0.49815620698383223,0,通勤型
0.3461087203928114,1.4920428986856125,0,通勤型
0.7360895705179766,0.4352316448069578,0,通勤型
0.7732610955865269,0.4047561809616876,0,通勤型
0.7486470119904475,0.37232006706749343,0,通勤型
0.723623752178046,0.33987096873588923,0,通勤型
0.40798595218998124,1.3357312949240034,0,通勤型
0.7979668023151465,0.2789200410453488,0,通勤型
0.9591187209292781,0.25237886173533647,0,通勤型
1.244251033088991,0.22977196696058202,0,通勤型
1.343617343038493,0.20127013760164578,0,通勤型
1.4425744767716728,0.17275532380529945,0,通勤型
1.6037263953858043,0.14621414449528713,0,通勤型
1.6408979204543546,0.1157386806500169,0,通勤型
1.740264230403857,0.08723685129108075,0,通勤型
1.6534553619268253,0.05282710291055261,0,通勤型
1.6906268869953756,0.022351639065282397,0,通勤型
1.0221797619506956,2.0445477552867812,0,通勤型
0.9353708934736646,2.010138006906253,0,通勤型
1.306219888018701,-0.08481189061155983,0,通勤型
1.3433914130872513,-0.11528735445683005,0,通勤型
1.1517340066447679,0.8845072562665419,0,通勤型
1.3128859252588994,0.8579660769565295,0,通勤型
1.3500574503274496,0.8274906131112593,0,通勤型
0.018322655148597718,2.5508277870506015,0,通勤型
-0.19246660687401482,2.5124837541348155,0,通勤型
-0.15529508180546456,2.4820082902895453,0,通勤型
0.6492807020409456,0.4008218964264297,0,通勤型
0.624666618444866,0.3683857825322356,0,通勤型
0.6618381435134163,0.33791031868696536,0,通勤型
0.6990096685819666,0.30743485484169514,0,通勤型
0.5073522621394831,1.3072294655650671,0,通勤型
0.5445237872080333,1.276754001719797,0,通勤型
1.1202706395434097,0.22583768242532412,0,通勤型
1.2814225581575411,0.1992965031153118,0,通勤型
0.9657847581694764,1.195156829303426,0,通勤型
1.0029562832380265,1.1646813654581558,0,通勤型
1.1641082018521582,1.1381401861481435,0,通勤型
1.616283836858275,0.08330256675582284,0,通勤型
1.715240970591455,0.054787752959476514,0,通勤型
1.7524124956600053,0.024312289114206295,0,通勤型
1.6656036271829742,-0.010097459266321815,0,通勤型
1.7027751522515244,-0.040572923111592045,0,通勤型
0.5384064530245192,1.965886054968875,0,通勤型
0.5137923694284396,1.9334499410746808,0,通勤型
1.2565825446102201,-0.14969710283735818,0,通勤型
1.169773676133189,-0.18410685121788628,0,通勤型
0.8541358761451241,0.8117534749702278,0,通勤型
0.13474712556803997,-1.017807475647449,1,休闲型
0.29589904418217167,-1.0443486549574612,1,休闲型
0.3948561779153516,-1.0728634687538074,1,休闲型
0.43202770298390186,-1.1033389325990777,1,休闲型
-0.06937609921437406,-0.11337354099514553,1,休闲型
0.3823903595754209,-1.168224144824876,1,休闲型
0.06675255958735607,-0.1723638186367621,1,休闲型
0.5189281945934731,-1.2272014380290825,1,休闲型
0.7418657218722343,-1.2517819672901709,1,休闲型
0.9030176404863659,-1.2783231466001832,1,休闲型
1.0641695591004974,-1.3048643259101955,1,休闲型
1.039555475504418,-1.33730043980439,1,休闲型
1.138512609237598,-1.3658152536007362,1,休闲型
1.2378789191870998,-1.3943170829596725,1,休闲型
1.460816446465861,-1.4188976122207606,1,休闲型
1.4362023628697818,-1.4513337261149548,1,休闲型
1.473373887938332,-1.481809189960225,1,休闲型
1.5723310216715118,-1.5103240037565713,1,休闲型
1.4855221531944807,-1.5447337521370994,1,休闲型
1.3987132847174495,-1.5791435005176275,1,休闲型
1.4358848097859997,-1.6096189643628978,1,休闲型
1.47305633485455,-1.640094428208168,1,休闲型
1.0956329262018556,-0.646194752068978,1,休闲型
1.485613776327021,-1.7030060059476324,1,休闲型
0.6306686997503653,-1.0020703375064173,1,休闲型
0.5438598312733343,-1.0364800858869454,1,休闲型
0.5810313563418845,-1.0669555497322156,1,休闲型
0.4942224878648535,-1.1013652981127438,1,休闲型
0.655374406478985,-1.127906477422756,1,休闲型
0.5063707531210022,-1.1642898602896181,1,休闲型
0.5435422781895525,-1.1947653241348883,1,休闲型
0.7668889816846357,-1.2193328689585667,1,休闲型
0.9280409002987673,-1.245874048268579,1,休闲型
1.089192818912899,-1.2724152275785914,1,休闲型
1.1881499526460788,-1.3009300413749376,1,休闲型
1.5354770496867438,-1.3215633016633583,1,休闲型
1.6344341834199239,-1.3500781154597046,1,休闲型
1.5476253149428927,-1.3844878638402327,1,休闲型
0.4454514005968386,0.6239447487265682,1,休闲型
1.1882415757786189,-1.4592022951854706,1,休闲型
1.3493934943927506,-1.485743474495483,1,休闲型
1.3865650194613008,-1.5162189383407532,1,休闲型
1.4237365445298509,-1.5466944021860234,1,休闲型
1.3987132847174495,-1.5791435005176275,1,休闲型
1.3740992011213702,-1.6115796144118217,1,休闲型
1.4112707261899204,-1.642055078257092,1,休闲型
1.0956329262018556,-0.646194752068978,1,休闲型
1.485613776327021,-1.7030060059476324,1,休闲型
0.7239413052618279,0.49815620698383223,0,通勤型
0.761112830330378,0.467680743138562,0,通勤型
0.507260639006943,1.4655017193756001,0,通勤型
0.19162283901887806,2.4613620455637144,0,通勤型
0.8726274055360288,0.37625435160275134,0,通勤型
0.8476041457236274,0.34380525327114714,0,通勤型
0.8847756707921776,0.3133297894258769,0,通勤型
0.9219471958607278,0.2828543255806067,0,通勤型
0.9591187209292781,0.25237886173533647,0,通勤型
1.05848503087878,0.22387703237640022,0,通勤型
1.15744216461196,0.1953622185800539,0,通勤型
1.1946136896805102,0.16488675473478367,0,通勤型
1.2317852147490604,0.13441129088951345,0,通勤型
1.2689567398176107,0.10393582704424323,0,通勤型
1.3061282648861607,0.07346036319897307,0,通勤型
1.343299789954711,0.042984899353702845,0,通勤型
1.3804713150232613,0.012509435508432627,0,通勤型
1.4176428400918115,-0.01796602833683759,0,通勤型
1.4548143651603618,-0.048441492182107825,0,通勤型
1.4302002815642825,-0.08087760607630194,0,通勤型
1.4051770217518809,-0.11332670440790615,0,通勤型
1.4423485468204313,-0.14380216825317638,0,通勤型
1.4795200718889814,-0.1742776320984466,0,通勤型
1.5166915969575316,-0.20475309594371682,0,通勤型
0.6617465203808762,0.49618257249749825,0,通勤型
0.38917164969363405,0.45587788953278835,0,通勤型
0.3641483898812326,0.42342879120118415,0,通勤型
0.40131991494978286,0.39295332735591393,0,通勤型
0.37670583135370345,0.3605172134617198,0,通勤型
0.4138773564222537,0.33004174961644955,0,通勤型
0.4510488814908039,0.29956628577117933,0,通勤型
0.9219471958607278,0.2828543255806067,0,通勤型
0.606309395872663,1.278714651768721,0,通勤型
0.6434809209412132,1.2482391879234507,0,通勤型
1.0956565559473301,0.19340156853113,0,通勤型
1.1328280810158804,0.16292610468585977,0,通勤型
1.1699996060844307,0.13245064084058955,0,通勤型
1.2689567398176107,0.10393582704424323,0,通勤型
1.3061282648861607,0.07346036319897307,0,通勤型
1.343299789954711,0.042984899353702845,0,通勤型
1.3804713150232613,0.012509435508432627,0,通勤型
1.4176428400918115,-0.01796602833683759,0,通勤型
1.4548143651603618,-0.048441492182107825,0,通勤型
1.3680054966833308,-0.08285124056263593,0,通勤型
1.4051770217518809,-0.11332670440790615,0,通勤型
1.4423485468204313,-0.14380216825317638,0,通勤型
1.4795200718889814,-0.1742776320984466,0,通勤型
1.454905988292902,-0.20671374599264072,0,通勤型
0.6617465203808762,0.49618257249749825,0,通勤型
0.6371324367847967,0.4637464586033041,0,通勤型
0.4263431747621843,0.4254024256875181,0,通勤型
0.46351469983073457,0.3949269618422479,0,通勤型
0.43849144001833307,0.3624778635106437,0,通勤型
0.4756629650868833,0.3320023996653735,0,通勤型
0.5128344901554335,0.30152693582010326,0,通勤型
0.8601615871960981,0.28089367553168276,0,通勤型
0.8973331122646484,0.25041821168641254,0,通勤型
0.9345046373331987,0.21994274784114234,0,通勤型
1.15744216461196,0.1953622185800539,0,通勤型
1.2568084745614618,0.16686038922111768,0,通勤型
1.3557656082946417,0.13834557542477136,0,通勤型
1.392937133363192,0.10787011157950112,0,通勤型
1.4301086584317422,0.07739464773423096,0,通勤型
1.4672801835002924,0.046919183888960735,0,通勤型
1.5666464934497943,0.018417354530024507,0,通勤型
1.6038180185183446,-0.012058109315245714,0,通勤型
1.5787947587059432,-0.044507207646849935,0,通勤型
1.6159662837744935,-0.07498267149212016,0,通勤型
1.591352200178414,-0.10741878538631427,0,通勤型
1.5663289403660126,-0.1398678837179185,0,通勤型
1.6035004654345628,-0.17034334756318872,0,通勤型
1.5788863818384833,-0.20277946145738285,0,通勤型
0.7239413052618279,0.49815620698383223,0,通勤型
0.761112830330378,0.467680743138562,0,通勤型
0.7982843553989283,0.4372052792932918,0,通勤型
0.7732610955865269,0.4047561809616876,0,通勤型
0.7486470119904475,0.37232006706749343,0,通勤型
0.7858185370589977,0.3418446032222232,0,通勤型
0.8229900621275479,0.311369139376953,0,通勤型
0.6313326556850645,1.311163750100325,0,通勤型
0.792484574299196,1.2846225707903127,0,通勤型
0.891441708032376,1.2561077569939665,0,通勤型
0.9908080179818778,1.2276059276350302,0,通勤型
0.5511898244482316,2.2195319692878868,0,通勤型
0.5883613495167819,2.1890565054426165,0,通勤型
1.3311515246985623,0.10590946153057723,0,通勤型
1.1394941182560787,1.1057040722539493,0,通勤型
1.176665643324629,1.075228608408679,0,通勤型
1.628432102114424,0.020378004578948405,0,通勤型
1.6656036271829742,-0.010097459266321815,0,通勤型
1.3499658271949093,0.9857628669217923,0,通勤型
0.953410562962086,0.9415238994218245,0,通勤型
1.2811966282062994,-0.11726098894316404,0,通勤型
1.31836815327485,-0.14773645278843428,0,通勤型
1.2937540696787704,-0.1801725666826284,0,通勤型
1.3309255947473206,-0.21064803052789863,0,通勤型
0.4759805181706652,0.4902876379133165,0,通勤型
0.5131520432392154,0.45981217406804625,0,通勤型
0.488128783426814,0.427363075736442,0,通勤型
0.46351469983073457,0.3949269618422479,0,通勤型
0.5624718335639144,0.36641214804590155,0,通勤型
0.2468340335758496,1.3622724742340158,0,通勤型
0.6368148837010148,0.3054612203553611,0,通勤型
0.7361811936505168,0.2769593909964249,0,通勤型
0.8973331122646484,0.25041821168641254,0,通勤型
1.1824654244243613,0.22781131691165812,0,通勤型
1.343617343038493,0.20127013760164578,0,通勤型
1.0897651517150577,1.199091113838684,0,通勤型
1.1891314616645596,1.1705892844797476,0,通勤型
1.2880885953977395,1.1420744706834014,0,通勤型
1.8020498390684865,0.08919750134000465,0,通勤型
1.4864120390804219,1.0850578275281189,0,通勤型
1.7524124956600053,0.024312289114206295,0,通勤型
1.6656036271829742,-0.010097459266321815,0,通勤型
1.3499658271949093,0.9857628669217923,0,通勤型
1.6781610686554451,-0.07300903700578618,0,通勤型
1.7153325937239952,-0.1034845008510564,0,通勤型
1.7525041187925456,-0.13395996469632662,0,通勤型
1.7896756438610957,-0.16443542854159685,0,通勤型
1.7028667753840647,-0.19884517692212494,0,通勤型
0.6306686997503653,-1.0020703375064173,1,休闲型
0.6678402248189156,-1.0325458013516875,1,休闲型
0.705011749887466,-1.0630212651969577,1,休闲型
0.38937394989940116,-0.06716093900884375,1,休闲型
0.42654547496795137,-0.09763640285411397,1,休闲型
0.46371700003650157,-0.1281118666993842,1,休闲型
0.5008885251050518,-0.15858733054465443,1,休闲型
0.538060050173602,-0.18906279438992465,1,休闲型
0.5752315752421522,-0.21953825823519488,1,休闲型
0.6124031003107024,-0.2500137220804651,1,休闲型
0.6495746253792527,-0.2804891859257353,1,休闲型
0.023781253419073525,0.7055289367055291,1,休闲型
0.12314756336857541,0.6770271073465929,1,休闲型
0.16031908843712564,0.6465516435013227,1,休闲型
0.07351021996009453,0.6121418951207946,1,休闲型
0.11068174502864479,0.5816664312755244,1,休闲型
0.14785327009719504,0.5511909674302542,1,休闲型
0.18502479516574527,0.520715503584984,1,休闲型
-0.18669045551975713,0.8254701420376862,1,休闲型
-0.14951893045120687,0.794994678192416,1,休闲型
0.7790372469407846,-1.282257431135441,1,休闲型
0.940189165554916,-1.3087986104454534,1,休闲型
0.9773606906234663,-1.3392740742907239,1,休闲型
1.0767270005729683,-1.3677759036496602,1,休闲型
1.1756841343061482,-1.3962907174460064,1,休闲型
1.27505044425565,-1.4247925468049425,1,休闲型
1.3122219693242003,-1.4552680106502127,1,休闲型
1.4111791030573801,-1.483782824446559,1,休闲型
1.3243702345803492,-1.518192572827087,1,休闲型
1.2997561509842697,-1.5506286867212813,1,休闲型
1.33692767605282,-1.5811041505665515,1,休闲型
1.3119044162404185,-1.6135532488981557,1,休闲型
1.2250955477633874,-1.6479629972786838,1,休闲型
1.200481464167308,-1.680399111172878,1,休闲型
1.1754582043549064,-1.7128482095044821,1,休闲型
0.5377661268352949,0.49224828796224035,0,通勤型
0.574937651903845,0.4617728241169701,0,通勤型
0.6121091769723953,0.4312973602716999,0,通勤型
0.6492807020409456,0.4008218964264297,0,通勤型
0.43849144001833307,0.3624778635106437,0,通勤型
0.4756629650868833,0.3320023996653735,0,通勤型
0.5128344901554335,0.30152693582010326,0,通勤型
0.8601615871960981,0.28089367553168276,0,通勤型
0.9591187209292781,0.25237886173533647,0,通勤型
0.9962902459978283,0.22190339789006625,0,通勤型
1.0334617710663785,0.19142793404479602,0,通勤型
1.0706332961349287,0.1609524701995258,0,通勤型
0.8171902810278155,1.158786430873974,0,通勤型
0.8543618060963658,1.1283109670287037,0,通勤型
1.2443426562215312,0.07149971315004917,0,通勤型
1.2815141812900814,0.04102424930477895,0,通勤型
1.3804713150232613,0.012509435508432627,0,通勤型
1.0030479063705668,1.0064091116476228,0,通勤型
1.3308339716147806,-0.052375776717365714,0,通勤型
1.3680054966833308,-0.08285124056263593,0,通勤型
1.4051770217518809,-0.11332670440790615,0,通勤型
1.4423485468204313,-0.14380216825317638,0,通勤型
